"ts","srcip","dstip","srcport","dstport","proto_type","sbytes","dbytes","flow_bytes","rate","srate","drate","spkts","dpkts","ttl","iat","max_iat","min_iat","total_duration","N_IN_Conn_P_Src_IP","N_IN_Conn_P_Dst_IP","avg_pkt_len","state_con","state_int","state_rst","fin_flag_number","syn_flag_number","psh_flag_number","ack_flag_number","urg_flag_number","ece_flag_number","cwr_flag_number"
"123",1666816981.88891,"173.255.124.25","192.168.137.207",443,52333,6,2028,726,2754,16.2763948870418,8.81638056381432,7.4600143232275,13,11,60,0.096367,0.115943,0,1.474528,1,1,66,1,0,0,0,0,0,1,0,0,0
"124",1666816981.8999,"192.168.137.51","54.154.94.174",42561,443,6,140,0,140,15.4165157132836,15.4165157132836,0,2,0,64,0.129731,0.129731,0,0.129731,3,1,70,1,0,0,0,0,0,1,0,0,0
"125",1666816981.91528,"192.168.137.207","173.255.124.25",52333,443,6,2184,726,2910,16.6566171743048,9.32770561761071,7.32891155669413,14,11,64,0.026377,0.115943,0,1.500905,1,1,156,1,0,0,0,0,1,1,0,0,0
"126",1666816981.95254,"192.168.137.9","13.225.195.7",57616,443,6,74,0,74,0,0,0,1,0,64,0,0,0,0,2,1,74,0,0,0,0,1,0,0,0,0,0
"127",1666816981.95538,"3.141.212.7","192.168.137.9",443,60198,6,1154,226,1380,5.2563430920263,3.50422872801754,1.75211436400877,4,2,236,0.12904,0.748738,0,1.141478,2,2,113,1,0,0,0,0,1,1,0,0,0
"128",1666816981.97442,"192.168.137.51","63.35.84.44",34783,443,6,403,0,403,11.4454016191428,11.4454016191428,0,3,0,64,0.132041,0.132041,0,0.262114,3,1,134.333333333333,1,0,0,0,0,1,1,0,0,0
"129",1666816981.98704,"63.35.84.44","192.168.137.51",443,34783,6,403,74,477,14.5594845942454,10.919613445684,3.63987114856134,3,1,231,0.012621,0.132041,0,0.274735,3,1,74,1,0,0,0,1,0,1,0,0,0
"130",1666816981.99589,"192.168.137.9","13.225.195.7",57616,443,6,140,0,140,46.1424880029531,46.1424880029531,0,2,0,64,0.043344,0.043344,0,0.043344,2,1,70,1,0,0,0,0,0,1,0,0,0
"131",1666816981.99784,"173.255.124.25","192.168.137.207",443,52333,6,2184,792,2976,16.4197079439179,8.84138120057115,7.5783267433467,14,12,60,0.082558,0.115943,0,1.583463,1,1,66,1,0,0,0,0,0,1,0,0,0
"132",1666816982.02707,"192.168.137.207","173.255.124.25",52333,443,6,2340,792,3132,16.7422340837161,9.30124115762007,7.44099292609606,15,12,64,0.029225,0.115943,0,1.612688,1,1,156,1,0,0,0,0,1,1,0,0,0
"133",1666816982.04496,"54.154.94.174","192.168.137.51",443,42561,6,140,74,214,10.9175073147299,7.27833820981993,3.63916910490997,2,1,230,0.145057,0.145057,0,0.274788,3,1,74,1,0,0,0,1,0,1,0,0,0
"134",1666816982.06015,"192.168.137.51","54.154.94.174",42561,443,6,419,74,493,13.7941974708339,10.3456481031254,3.44854936770847,3,1,64,0.015189,0.145057,0,0.289977,3,1,139.666666666667,1,0,0,0,0,1,1,0,0,0
"135",1666816982.09489,"192.168.137.51","63.35.84.44",34783,443,6,469,74,543,13.0692303268876,10.4553842615101,2.61384606537752,4,1,64,0.107843,0.132041,0,0.382578,3,1,117.25,1,0,0,0,0,0,1,0,0,0
"136",1666816982.11187,"192.168.137.51","63.35.84.44",34783,443,6,535,74,609,15.0163678409466,12.5136398674555,2.50272797349111,5,1,64,0.016986,0.132041,0,0.399564,3,1,107,1,0,0,0,0,0,1,0,0,0
"137",1666816982.11188,"192.168.137.51","63.35.84.44",34783,443,6,601,74,675,17.5189642788318,15.0162550961416,2.50270918269026,6,1,64,3e-06,0.132041,0,0.399567,3,1,100.166666666667,1,0,0,0,0,0,1,0,0,0
"138",1666816982.11265,"192.168.137.51","63.35.84.44",34783,443,6,667,74,741,19.9826650380795,17.4848319083195,2.49783312975993,7,1,64,0.00078,0.132041,0,0.400347,3,1,95.2857142857143,1,0,0,0,0,0,1,0,0,0
"139",1666816982.11266,"192.168.137.51","63.35.84.44",34783,443,6,733,74,807,22.4803297115024,19.9825152991133,2.49781441238916,8,1,64,3e-06,0.132041,0,0.40035,3,1,91.625,1,0,0,0,0,0,1,0,0,0
"140",1666816982.1291,"173.255.124.25","192.168.137.207",443,52333,6,2340,858,3198,16.3291585118071,8.74776348846811,7.58139502333903,15,13,60,0.102036,0.115943,0,1.714724,1,1,66,1,0,0,0,0,0,1,0,0,0
"141",1666816982.13959,"192.168.137.207","173.255.124.25",52333,443,6,2496,858,3354,16.8095478231636,9.27423328174541,7.53531454141815,16,13,64,0.010486,0.115943,0,1.72521,1,1,156,1,0,0,0,0,1,1,0,0,0
"142",1666816982.14393,"13.225.195.7","192.168.137.9",443,57616,6,140,74,214,15.6753734657728,10.4502489771819,5.22512448859094,2,1,246,0.148039,0.148039,0,0.191383,2,1,74,1,0,0,0,1,0,1,0,0,0
"143",1666816982.14701,"192.168.137.9","13.225.195.7",57616,443,6,452,74,526,20.5688310219109,15.4266232664332,5.14220775547774,3,1,64,0.003086,0.148039,0,0.194469,2,1,150.666666666667,1,0,0,0,0,1,1,0,0,0
"144",1666816982.19155,"192.168.137.9","13.225.195.7",57616,443,6,518,74,592,20.9200644337985,16.7360515470388,4.18401288675969,4,1,64,0.044536,0.148039,0,0.239005,2,1,129.5,1,0,0,0,0,0,1,0,0,0
"145",1666816982.19155,"192.168.137.9","13.225.195.7",57616,443,6,584,74,658,25.1037622171643,20.9198018476369,4.18396036952738,5,1,64,3e-06,0.148039,0,0.239008,2,1,116.8,1,0,0,0,0,0,1,0,0,0
"146",1666816982.19155,"192.168.137.9","13.225.195.7",57616,443,6,650,74,724,29.2874775114012,25.1035521526296,4.1839253587716,6,1,64,2e-06,0.148039,0,0.23901,2,1,108.333333333333,1,0,0,0,0,0,1,0,0,0
"147",1666816982.19155,"192.168.137.9","13.225.195.7",57616,443,6,716,74,790,33.4712628289075,29.287354975294,4.18390785361343,7,1,64,1e-06,0.148039,0,0.239011,2,1,102.285714285714,1,0,0,0,0,0,1,0,0,0
"148",1666816982.19156,"192.168.137.9","13.225.195.7",57616,443,6,782,74,856,37.6550131374157,33.471122788814,4.18389034860174,8,1,64,1e-06,0.148039,0,0.239012,2,1,97.75,1,0,0,0,0,0,1,0,0,0
"149",1666816982.20851,"192.168.137.51","54.154.94.174",42561,443,6,485,74,559,11.4066185763627,9.1252948610902,2.28132371527255,4,1,64,0.148365,0.148365,0,0.438342,3,1,121.25,1,0,0,0,0,0,1,0,0,0
"150",1666816982.20953,"192.168.137.51","54.154.94.174",42561,443,6,551,74,625,13.6562272396213,11.3801893663511,2.27603787327021,5,1,64,0.001018,0.148365,0,0.43936,3,1,110.2,1,0,0,0,0,0,1,0,0,0
"151",1666816982.20954,"192.168.137.51","54.154.94.174",42561,443,6,617,74,691,15.9321563263179,13.6561339939867,2.27602233233113,6,1,64,3e-06,0.148365,0,0.439363,3,1,102.833333333333,1,0,0,0,0,0,1,0,0,0
"152",1666816982.20954,"192.168.137.51","54.154.94.174",42561,443,6,683,74,757,18.2080957745838,15.9320838027608,2.27601197182297,7,1,64,2e-06,0.148365,0,0.439365,3,1,97.5714285714286,1,0,0,0,0,0,1,0,0,0
"153",1666816982.20954,"192.168.137.51","54.154.94.174",42561,443,6,749,74,823,20.4840611244384,18.2080543328341,2.27600679160427,8,1,64,1e-06,0.148365,0,0.439366,3,1,93.625,1,0,0,0,0,0,1,0,0,0
"154",1666816982.2136,"192.168.137.9","13.225.195.7",57616,443,6,890,74,964,38.3056638754606,34.4750974879146,3.83056638754606,9,1,64,0.022046,0.148039,0,0.261058,2,1,98.8888888888889,1,0,0,0,0,1,1,0,0,0
"155",1666816982.2136,"192.168.137.9","13.225.195.7",57616,443,6,962,74,1036,42.1357460516891,38.3052236833537,3.83052236833537,10,1,64,3e-06,0.148039,0,0.261061,2,1,96.2,1,0,0,0,0,1,1,0,0,0
"156",1666816982.2136,"192.168.137.9","13.225.195.7",57616,443,6,1073,74,1147,45.9660923458795,42.1355846503896,3.83050769548996,11,1,64,1e-06,0.148039,0,0.261062,2,1,97.5454545454545,1,0,0,0,0,1,1,0,0,0
"157",1666816982.21851,"192.168.137.51","63.35.84.44",34783,443,6,925,74,999,19.7550375345713,17.7795337811142,1.97550375345713,9,1,64,0.10585,0.132041,0,0.5062,3,1,102.777777777778,1,0,0,0,0,1,1,0,0,0
"158",1666816982.22741,"63.35.84.44","192.168.137.51",443,34783,6,925,140,1065,21.3549937682245,17.4722676285474,3.88272613967719,9,2,232,0.008902,0.132041,0,0.515102,3,1,70,1,0,0,0,0,0,1,0,0,0
"159",1666816982.22907,"63.35.84.44","192.168.137.51",443,34783,6,925,3102,4027,23.2217014540655,17.4162760905492,5.80542536351638,9,3,232,0.001656,0.132041,0,0.516758,3,1,1034,1,0,0,0,0,0,1,0,0,0
"160",1666816982.22939,"63.35.84.44","192.168.137.51",443,34783,6,925,6236,7161,25.140934275796,17.4052621909357,7.73567208486032,9,4,232,0.000327,0.132041,0,0.517085,3,1,1559,1,0,0,0,0,1,1,0,0,0
"161",1666816982.23043,"173.255.124.25","192.168.137.207",443,52333,6,2496,924,3420,16.5193780564291,8.81033496342885,7.70904309300024,16,14,60,0.090839,0.115943,0,1.816049,1,1,66,1,0,0,0,0,0,1,0,0,0
"162",1666816982.252,"192.168.137.207","173.255.124.25",52333,443,6,2652,924,3576,16.8696374279571,9.25109149275068,7.61854593520644,17,14,64,0.021572,0.115943,0,1.837621,1,1,156,1,0,0,0,0,1,1,0,0,0
"163",1666816982.25755,"192.168.137.9","13.225.195.7",57616,443,6,1261,74,1335,42.6219726104647,39.3433593327366,3.27861327772805,12,1,64,0.043945,0.148039,0,0.305007,2,1,105.083333333333,1,0,0,0,0,1,1,0,0,0
"164",1666816982.29151,"192.168.137.9","13.225.195.7",57616,443,6,1358,74,1432,41.3015901112193,38.3514765318465,2.95011357937281,13,1,64,0.033963,0.148039,0,0.33897,2,1,104.461538461538,1,0,0,0,0,1,1,0,0,0
"165",1666816982.30936,"192.168.137.9","13.225.195.7",57616,443,6,1424,74,1498,42.0385914269299,39.2360186651346,2.80257276179533,14,1,64,0.017845,0.148039,0,0.356815,2,1,101.714285714286,1,0,0,1,0,0,1,0,0,0
"166",1666816982.31151,"54.154.94.174","192.168.137.51",443,42561,6,749,140,889,18.4726789078952,14.7781431263162,3.69453578157904,8,2,231,0.101974,0.148365,0,0.54134,3,1,70,1,0,0,0,0,0,1,0,0,0
"167",1666816982.31307,"192.168.137.9","13.225.195.7",57616,443,6,1490,74,1564,44.3793547241823,41.6056450539209,2.77370967026139,15,1,64,0.003713,0.148039,0,0.360528,2,1,99.3333333333333,1,0,0,0,0,0,1,0,0,0
"168",1666816982.32755,"192.168.137.51","63.35.84.44",34783,443,6,991,6236,7227,22.7550886066897,16.253634719064,6.50145388762562,10,4,64,0.098162,0.132041,0,0.615247,3,1,99.1,1,0,0,0,0,0,1,0,0,0
"169",1666816982.33659,"13.225.195.7","192.168.137.9",443,57616,6,1490,140,1630,44.265300170812,39.0576177977753,5.2076823730367,15,2,247,0.02352,0.148039,0,0.384048,2,1,70,1,0,0,0,0,0,1,0,0,0
"170",1666816982.33659,"13.225.195.7","192.168.137.9",443,57616,6,1490,1634,3124,46.8690193178475,39.0575160982062,7.81150321964124,15,3,247,1e-06,0.148039,0,0.384049,2,1,544.666666666667,1,0,0,0,0,0,1,0,0,0
"171",1666816982.33692,"13.225.195.7","192.168.137.9",443,57616,6,1490,4556,6046,49.4305085098523,39.0240856656729,10.4064228441794,15,4,247,0.000329,0.148039,0,0.384378,2,1,1139,1,0,0,0,0,1,1,0,0,0
"172",1666816982.33692,"54.154.94.174","192.168.137.51",443,42561,6,749,1654,2403,19.4089104543449,14.1155712395236,5.29333921482135,8,3,231,0.02541,0.148365,0,0.56675,3,1,551.333333333333,1,0,0,0,0,0,1,0,0,0
"173",1666816982.33724,"54.154.94.174","192.168.137.51",443,42561,6,749,4616,5365,21.161334010496,14.1075560069973,7.05377800349867,8,4,231,0.000322,0.148365,0,0.567072,3,1,1154,1,0,0,0,0,0,1,0,0,0
"174",1666816982.33759,"54.154.94.174","192.168.137.51",443,42561,6,749,6336,7085,22.9107186916217,14.0989038102288,8.81181488139297,8,5,231,0.000348,0.148365,0,0.56742,3,1,1267.2,1,0,0,0,0,1,1,0,0,0
"175",1666816982.33759,"13.225.195.7","192.168.137.9",443,57616,6,1490,6217,7707,51.9410365353251,38.9557774014938,12.9852591338313,15,5,247,0.000674,0.148039,0,0.385052,2,1,1243.4,1,0,0,0,0,1,1,0,0,0
"176",1666816982.33895,"192.168.137.51","63.35.84.44",34783,443,6,1771,6236,8007,23.9370742192923,17.553854427481,6.38321979181129,11,4,64,0.011396,0.132041,0,0.626643,3,1,161,1,0,0,0,0,1,1,0,0,0
"177",1666816982.34293,"173.255.124.25","192.168.137.207",443,52333,6,2652,990,3642,16.592776956781,8.81491275828991,7.77786419849109,17,15,60,0.090929,0.115943,0,1.92855,1,1,66,1,0,0,0,0,0,1,0,0,0
"178",1666816982.34659,"192.168.137.51","54.154.94.174",42561,443,6,941,6336,7277,24.288182758166,15.6138317731067,8.6743509850593,9,5,64,0.008992,0.148365,0,0.576412,3,1,104.555555555556,1,0,0,0,0,1,1,0,0,0
"179",1666816982.3817,"13.225.195.7","192.168.137.9",443,57616,6,1490,6283,7773,48.933483085326,34.95248791809,13.980995167236,15,6,247,0.044102,0.148039,0,0.429154,2,1,1047.16666666667,1,0,0,0,0,0,1,0,0,0
"180",1666816982.3817,"13.225.195.7","192.168.137.9",443,57616,6,1490,6349,7839,51.263648946532,34.95248791809,16.311161028442,15,7,247,0,0.148039,0,0.429154,2,1,907,1,0,0,0,0,0,1,0,0,0
"181",1666816982.3817,"13.225.195.7","192.168.137.9",443,57616,6,1490,6415,7905,53.5936899255514,34.9524064731857,18.6412834523657,15,8,247,1e-06,0.148039,0,0.429155,2,1,801.875,1,0,0,0,0,0,1,0,0,0
"182",1666816982.38185,"13.225.195.7","192.168.137.9",443,57616,6,1490,6532,8022,55.904570897478,34.9403568109238,20.9642140865543,15,9,247,0.000148,0.148039,0,0.429303,2,1,725.777777777778,1,0,0,0,0,1,1,0,0,0
"183",1666816982.38517,"192.168.137.207","173.255.124.25",52333,443,6,2808,990,3798,16.7445712070502,9.13340247657282,7.61116873047735,18,15,64,0.042238,0.115943,0,1.970788,1,1,156,1,0,0,0,0,1,1,0,0,0
"184",1666816982.42566,"13.225.195.7","192.168.137.9",443,57616,6,1490,6598,8088,52.8404935724824,31.7042961434894,21.1361974289929,15,10,247,0.043819,0.148039,0,0.473122,2,1,659.8,1,0,0,0,0,0,1,0,0,0
"185",1666816982.42673,"13.225.195.7","192.168.137.9",443,57616,6,1490,7171,8661,54.830226638633,31.6328230607498,23.1974035778832,15,11,247,0.001069,0.148039,0,0.474191,2,1,651.909090909091,1,0,0,0,0,1,1,0,0,0
"186",1666816982.45405,"192.168.137.51","63.35.84.44",34783,443,6,1868,6236,8104,21.5709880995555,16.1782410746666,5.39274702488888,12,4,64,0.115094,0.132041,0,0.741737,3,1,155.666666666667,1,0,0,0,0,1,1,0,0,0
"187",1666816982.45535,"192.168.137.51","63.35.84.44",34783,443,6,1934,6236,8170,22.8788604712507,17.4955991838976,5.3832612873531,13,4,64,0.001307,0.132041,0,0.743044,3,1,148.769230769231,1,0,0,1,0,0,1,0,0,0
"188",1666816982.45547,"173.255.124.25","192.168.137.207",443,52333,6,2808,1056,3864,16.6577253875983,8.81879579343441,7.83892959416392,18,16,60,0.070307,0.115943,0,2.041095,1,1,66,1,0,0,0,0,0,1,0,0,0
"189",1666816982.45587,"192.168.137.51","54.154.94.174",42561,443,6,1007,6336,7343,21.8755195435892,14.5836796957261,7.29183984786305,10,5,64,0.109286,0.148365,0,0.685698,3,1,100.7,1,0,0,0,0,0,1,0,0,0
"190",1666816982.45961,"13.225.195.7","192.168.137.9",443,57616,6,1490,7237,8727,53.247506241791,29.5819479121061,23.6655583296849,15,12,247,0.032875,0.148039,0,0.507066,2,1,603.083333333333,1,0,0,0,0,0,1,0,0,0
"191",1666816982.45993,"13.225.195.7","192.168.137.9",443,57616,6,1490,7303,8793,55.1841574167508,29.5629414732593,25.6212159434914,15,13,246,0.000326,0.148039,0,0.507392,2,1,561.769230769231,1,0,0,1,0,0,1,0,0,0
"192",1666816982.47007,"63.35.84.44","192.168.137.51",443,34783,6,1934,6353,8287,23.7540975818329,17.1557371424348,6.59836043939802,13,5,232,0.01472,0.132041,0,0.757764,3,1,1270.6,1,0,0,0,0,1,1,0,0,0
"193",1666816982.47403,"192.168.137.51","54.154.94.174",42561,443,6,1913,6336,8249,22.7317932543404,15.628107862359,7.10368539198136,11,5,64,0.018162,0.148365,0,0.70386,3,1,173.909090909091,1,0,0,0,0,1,1,0,0,0
"194",1666816982.47765,"13.225.195.7","192.168.137.9",443,57616,6,1490,7369,8859,55.226313624522,28.5653346333735,26.6609789911486,15,14,246,0.01772,0.148039,0,0.525112,2,1,526.357142857143,1,0,0,0,0,0,1,0,0,0
"195",1666816982.49105,"192.168.137.207","173.255.124.25",52333,443,6,2964,1056,4020,16.8538649523878,9.1492409741534,7.70462397823444,19,16,64,0.03558,0.115943,0,2.076675,1,1,156,1,0,0,0,0,1,1,0,0,0
"196",1666816982.55455,"192.168.137.244","3.218.207.160",54738,443,6,99,0,99,0,0,0,1,0,64,0,0,0,0,1,1,99,0,0,0,0,0,1,1,0,0,0
"197",1666816982.55696,"192.168.137.51","63.35.84.44",34783,443,6,2000,6353,8353,22.4943912011413,16.574814569262,5.91957663187929,14,5,64,0.086891,0.132041,0,0.844655,3,1,142.857142857143,1,0,0,0,0,0,1,0,0,0
"198",1666816982.58855,"173.255.124.25","192.168.137.207",443,52333,6,2964,1122,4086,16.5580276077514,8.73895901520211,7.81906859254926,19,17,60,0.097497,0.115943,0,2.174172,1,1,66,1,0,0,0,0,0,1,0,0,0
"199",1666816982.59243,"63.35.84.44","192.168.137.51",443,34783,6,2000,6597,8597,22.7240706991288,15.9068494893901,6.81722120973863,14,6,232,0.035469,0.132041,0,0.880124,3,1,1099.5,1,0,0,0,0,1,1,0,0,0
"200",1666816982.59788,"192.168.137.207","173.255.124.25",52333,443,6,3120,1122,4242,16.9452403109864,9.15958935728993,7.78565095369644,20,17,64,0.009332,0.115943,0,2.183504,1,1,156,1,0,0,0,0,1,1,0,0,0
"201",1666816982.59929,"54.154.94.174","192.168.137.51",443,42561,6,1913,6453,8366,20.5036665380162,13.2670783481281,7.23658818988807,11,6,231,0.12526,0.148365,0,0.82912,3,1,1075.5,1,0,0,0,0,1,1,0,0,0
"202",1666816982.607,"192.168.137.51","54.154.94.174",42561,443,6,1979,6453,8432,21.5098479253752,14.3398986169168,7.16994930845839,12,6,64,0.007706,0.148365,0,0.836826,3,1,164.916666666667,1,0,0,0,0,0,1,0,0,0
"203",1666816982.60763,"192.168.137.51","54.154.94.174",42561,443,6,2076,6453,8529,22.6877049356505,15.5231665349188,7.16453840073174,13,6,64,0.000632,0.148365,0,0.837458,3,1,159.692307692308,1,0,0,0,0,1,1,0,0,0
"204",1666816982.6224,"192.168.137.51","54.154.94.174",42561,443,6,2142,6453,8595,23.4679808735956,16.4275866115169,7.04039426207868,14,6,64,0.014767,0.148365,0,0.852225,3,1,153,1,0,0,1,0,0,1,0,0,0
"205",1666816982.62591,"192.168.137.244","3.218.207.160",54738,443,6,226,0,226,28.0257276179533,28.0257276179533,0,2,0,64,0.071363,0.071363,0,0.071363,1,1,113,1,0,0,0,0,1,1,0,0,0
"206",1666816982.66084,"192.168.137.9","3.141.212.7",60198,443,6,1291,226,1517,3.79005273587664,2.70718052562617,1.08287221025047,5,2,64,0.705462,0.748738,0,1.84694,2,2,258.2,1,0,0,0,0,1,1,0,0,0
"207",1666816982.6674,"192.168.137.244","3.218.207.160",54738,443,6,292,0,292,26.582312129509,26.582312129509,0,3,0,64,0.041494,0.071363,0,0.112857,1,1,97.3333333333333,1,0,0,0,0,0,1,0,0,0
"208",1666816982.69457,"173.255.124.25","192.168.137.207",443,52333,6,3120,1188,4308,16.6652413499723,8.77117965788014,7.89406169209212,20,18,60,0.096691,0.115943,0,2.280195,1,1,66,1,0,0,0,0,0,1,0,0,0
"209",1666816982.70562,"63.35.84.44","192.168.137.51",443,34783,6,2000,6663,8663,21.1413723569509,14.0942482379673,7.04712411898364,14,7,231,0.113189,0.132041,0,0.993313,3,1,951.857142857143,1,0,0,1,0,0,1,0,0,0
"210",1666816982.70702,"63.35.84.44","192.168.137.51",443,34783,6,2000,6729,8729,22.1170433936391,14.0744821595885,8.04256123405059,14,8,231,0.001395,0.132041,0,0.994708,3,1,841.125,1,0,0,0,0,0,1,0,0,0
"211",1666816982.7105,"192.168.137.51","54.154.94.174",42561,443,6,2208,6453,8661,22.3326566183891,15.9518975845637,6.38075903382547,15,6,64,0.088102,0.148365,0,0.940327,3,1,147.2,1,0,0,0,0,0,1,0,0,0
"212",1666816982.71334,"192.168.137.207","173.255.124.25",52333,443,6,3276,1188,4464,16.9642146416832,9.13457711475247,7.82963752693069,21,18,64,0.018762,0.115943,0,2.298957,1,1,156,1,0,0,0,0,1,1,0,0,0
"213",1666816982.75081,"54.154.94.174","192.168.137.51",443,42561,6,2208,7097,9305,22.4344887434953,15.2962423251104,7.13824641838486,15,7,231,0.040306,0.148365,0,0.980633,3,1,1013.85714285714,1,0,0,0,0,1,1,0,0,0
"214",1666816982.75081,"54.154.94.174","192.168.137.51",443,42561,6,2208,7197,9405,23.4542143144129,15.296226726791,8.15798758762189,15,8,231,1e-06,0.148365,0,0.980634,3,1,899.625,1,0,0,0,0,1,1,0,0,0
"215",1666816982.77677,"3.218.207.160","192.168.137.244",443,54738,6,292,66,358,17.9996130083203,13.4997097562402,4.49990325208008,3,1,238,0.10937,0.10937,0,0.222227,1,1,66,1,0,0,0,0,0,1,0,0,0
"216",1666816982.80132,"173.255.124.25","192.168.137.207",443,52333,6,3276,1254,4530,16.7578503197188,8.79787141785239,7.95997890186645,21,19,60,0.087984,0.115943,0,2.386941,1,1,66,1,0,0,0,0,0,1,0,0,0
"217",1666816982.8069,"3.218.207.160","192.168.137.244",443,54738,6,292,132,424,19.8133581660756,11.8880148996453,7.92534326643023,3,2,238,0.030128,0.10937,0,0.252355,1,1,66,1,0,0,0,0,0,1,0,0,0
"218",1666816982.8069,"3.218.207.160","192.168.137.244",443,54738,6,292,231,523,23.7759355830652,11.8879677915326,11.8879677915326,3,3,238,1e-06,0.10937,0,0.252356,1,1,77,1,0,0,0,0,1,1,0,0,0
"219",1666816982.8069,"3.218.207.160","192.168.137.244",443,54738,6,292,362,654,27.7385915135761,11.8879677915326,15.8506237220435,3,4,238,0,0.10937,0,0.252356,1,1,90.5,1,0,0,0,0,1,1,0,0,0
"220",1666816982.83946,"192.168.137.207","173.255.124.25",52333,443,6,3432,1254,4686,16.9066587494021,9.07186567041087,7.83479307899121,22,19,64,0.038139,0.115943,0,2.42508,1,1,156,1,0,0,0,0,1,1,0,0,0
"221",1666816982.85735,"3.141.212.7","192.168.137.9",443,60198,6,1291,339,1630,3.91495159162357,2.44684474476473,1.46810684685884,5,3,236,0.196508,0.748738,0,2.043448,2,2,113,1,0,0,0,0,1,1,0,0,0
"222",1666816982.85916,"54.154.94.174","192.168.137.51",443,42561,6,2208,7263,9471,22.0389115348908,13.7743197093068,8.26459182558405,15,9,230,0.108349,0.148365,0,1.088983,3,1,807,1,0,0,1,0,0,1,0,0,0
"223",1666816982.87409,"54.154.94.174","192.168.137.51",443,42561,6,2208,7329,9537,22.6466506509553,13.5879903905732,9.05866026038213,15,10,230,0.014933,0.148365,0,1.103916,3,1,732.9,1,0,0,0,0,0,1,0,0,0
"224",1666816982.90589,"192.168.137.163","120.76.210.199",59126,80,6,74,0,74,0,0,0,1,0,64,0,0,0,0,1,1,74,0,0,0,0,1,0,0,0,0,0
"225",1666816982.91681,"173.255.124.25","192.168.137.207",443,52333,6,3432,1320,4752,16.7837130848225,8.79146875871654,7.99224432610595,22,20,60,0.077346,0.115943,0,2.502426,1,1,66,1,0,0,0,0,0,1,0,0,0
"226",1666816982.95362,"192.168.137.207","173.255.124.25",52333,443,6,3588,1320,4908,16.9342007844867,9.05782832658591,7.87637245790079,23,20,64,0.036814,0.115943,0,2.53924,1,1,156,1,0,0,0,0,1,1,0,0,0
"227",1666816983.04296,"173.255.124.25","192.168.137.207",443,52333,6,3588,1386,4974,16.7390376422913,8.74995149483411,7.98908614745723,23,21,60,0.089346,0.115943,0,2.628586,1,1,66,1,0,0,0,0,0,1,0,0,0
"228",1666816983.05491,"192.168.137.9","3.141.212.7",60198,443,6,1802,339,2141,4.01603558386018,2.67735705590679,1.33867852795339,6,3,64,0.197568,0.748738,0,2.241016,2,2,300.333333333333,1,0,0,0,0,1,1,0,0,0
"229",1666816983.05492,"192.168.137.207","173.255.124.25",52333,443,6,3744,1386,5130,17.0419751421963,9.08905340917138,7.95292173302496,24,21,64,0.011953,0.115943,0,2.640539,1,1,156,1,0,0,0,0,1,1,0,0,0
"230",1666816983.06792,"192.168.137.9","3.141.212.7",60198,443,6,1868,339,2207,4.43650802453389,3.10555561717372,1.33095240736017,7,3,64,0.013009,0.748738,0,2.254025,2,2,266.857142857143,1,0,0,0,0,0,1,0,0,0
"231",1666816983.10252,"192.168.137.9","3.141.212.7",60198,443,6,1934,339,2273,4.80637937626304,3.49554863728221,1.31083073898083,8,3,64,0.0346,0.748738,0,2.288625,2,2,241.75,1,0,0,0,0,0,1,0,0,0
"232",1666816983.15715,"173.255.124.25","192.168.137.207",443,52333,6,3744,1452,5196,16.771353944112,8.75027162301496,8.02108232109705,24,22,60,0.102233,0.115943,0,2.742772,1,1,66,1,0,0,0,0,0,1,0,0,0
"233",1666816983.17529,"192.168.137.207","173.255.124.25",52333,443,6,3900,1452,5352,17.0233542310098,9.05497565479245,7.96837857621736,25,22,64,0.018141,0.115943,0,2.760913,1,1,156,1,0,0,0,0,1,1,0,0,0
"234",1666816983.25159,"3.141.212.7","192.168.137.9",443,60198,6,1934,452,2386,4.9226911860445,3.28179412402967,1.64089706201483,8,4,236,0.149066,0.748738,0,2.437691,2,2,113,1,0,0,0,0,1,1,0,0,0
"235",1666816983.25831,"173.255.124.25","192.168.137.207",443,52333,6,3900,1518,5418,16.8780466192745,8.79064928087215,8.08739733840237,25,23,60,0.083018,0.115943,0,2.843931,1,1,66,1,0,0,0,0,0,1,0,0,0
